especie;altura estipite;altura total;tipologia;ug;barrio;distrito;Elemento;fecha  plantacion;marras;x;y;Crecimiento medio (m);media del est°pte (m);Altura media ambiente urbano (m);Varianza altura (m);varianza est°pite (m);desviacion estandar;CV
Washingtonia robusta;7;8;Parque Urbano;"Z.V. Jardines del Prado de
San Sebasti†n";EL PRADO-PARQUE MARIA LUISA;Sur;"Palmera Zona
Verde";;;235473;4141186.36;;;;;;;
Washingtonia robusta;14;15;Parque Urbano;"Z.V. Jardines del Prado de
San Sebasti†n";EL PRADO-PARQUE MARIA LUISA;Sur;"Palmera Zona
Verde";;;235475.34;4141188.05;;;;;;;
Washingtonia robusta;9;10;Parque Urbano;"Z.V. Jardines del Prado de
San Sebasti†n";EL PRADO-PARQUE MARIA LUISA;Sur;"Palmera Zona
Verde";;;235479.17;4141189.76;;;;;;;
Washingtonia robusta;11;12;Parque Urbano;"Z.V. Jardines del Prado de
San Sebasti†n";EL PRADO-PARQUE MARIA LUISA;Sur;"Palmera Zona
Verde";;;235466.31;4141188.96;;;;;;;
Washingtonia robusta;16;17;Parque Urbano;"Z.V. Jardines del Prado de
San Sebasti†n";EL PRADO-PARQUE MARIA LUISA;Sur;"Palmera Zona
Verde";;;235465.75;4141191.61;;;;;;;
Washingtonia robusta;16;17;Parque Urbano;"Z.V. Jardines del Prado de
San Sebasti†n";EL PRADO-PARQUE MARIA LUISA;Sur;"Palmera Zona
Verde";;;235444.18;4141179.63;;;;;;;
Washingtonia robusta;16;17;Parque Urbano;"Z.V. Jardines del Prado de
San Sebasti†n";EL PRADO-PARQUE MARIA LUISA;Sur;"Palmera Zona
Verde";;;235440.09;4141168.98;;;;;;;
Washingtonia robusta;16;17;Parque Urbano;"Z.V. Jardines del Prado de
San Sebasti†n";EL PRADO-PARQUE MARIA LUISA;Sur;"Palmera Zona
Verde";;;235436.11;4141158.1;;;;;;;
Washingtonia robusta;10;11;Plaza o Jard°n;HUERTA EL  µGUILA;LA PLATA;Cerro-Amate;"Palmera Zona
Verde";;;238757.76;4139839.67;;;;;;;
Washingtonia robusta;10;11;Plaza o Jard°n;HUERTA EL  µGUILA;LA PLATA;Cerro-Amate;"Palmera Zona
Verde";;;238751.81;4139823.01;;;;;;;
Washingtonia robusta;0.5;1;Plaza o Jard°n;"Z.V. Jard°n Rafael Garc°a
Miguel";LA PLATA;Cerro-Amate;"Palmera Zona
Verde";;;239312.43;4140176.03;;;;;;;
Washingtonia robusta;3;4;;;LA PLATA;Cerro-Amate;"Palmera Zona
Verde";;;239299.16;4140136.61;;;;;;;
Washingtonia robusta;8;9;Plaza o Jard°n;"Z.V. Jard°n Rafael Garc°a
Miguel";LA PLATA;Cerro-Amate;"Palmera Zona
Verde";;;239299.56;4140127.67;;;;;;;
Washingtonia robusta;17;18;Parque Urbano;"Z.V. Jardines  Edificio
Terral";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236516.99;4139609.08;;;;;;;
Washingtonia robusta;17;18;Parque Urbano;"Z.V. Jardines  Edificio
Terral";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236514.07;4139620.16;;;;;;;
Washingtonia robusta;17;18;Parque Urbano;"Z.V. Jardines  Edificio
Terral";POLIGONO SUR;Sur;"Palmera Zona
Verde";;;236504.46;4139628.19;;;;;;;
Washingtonia robusta;7;7;Medianas y Glorietas;"MOVIMIENTO
VECINAL,ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236946.82;4135049.23;;;;;;;
Washingtonia robusta;7;7;Medianas y Glorietas;"MOVIMIENTO
VECINAL,ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236950.26;4135049.3;;;;;;;
Washingtonia robusta;7;8;Medianas y Glorietas;"MOVIMIENTO
VECINAL,ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236948.8;4135046.26;;;;;;;
Washingtonia robusta;4;7;Medianas y Glorietas;"MOVIMIENTO
VECINAL,ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236952.7;4135045.61;;;;;;;
Washingtonia robusta;7;7;Medianas y Glorietas;"MOVIMIENTO
VECINAL,ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236949.6;4135042.04;;;;;;;
Washingtonia robusta;7;7;Medianas y Glorietas;"MOVIMIENTO
VECINAL,ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236944.79;4135045.27;;;;;;;
Washingtonia robusta;4.5;5;Medianas y Glorietas;"ALFREDO ROMERO
VERDUGO,ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236912.51;4134519.51;;;;;;;
Washingtonia robusta;4.5;5;Medianas y Glorietas;"ALFREDO ROMERO
VERDUGO,ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236915.95;4134519.02;;;;;;;
Washingtonia robusta;4.5;5;Medianas y Glorietas;"ALFREDO ROMERO
VERDUGO,ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236919.5;4134519.04;;;;;;;
Washingtonia robusta;4;4.5;Medianas y Glorietas;"ALFREDO ROMERO
VERDUGO,ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236919.39;4134515.74;;;;;;;
Washingtonia robusta;4.5;6;Medianas y Glorietas;"ALFREDO ROMERO
VERDUGO,ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236915.78;4134516.56;;;;;;;
Washingtonia robusta;4;4.5;Medianas y Glorietas;"ALFREDO ROMERO
VERDUGO,ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236912.18;4134516.07;;;;;;;
Washingtonia robusta;4.5;6;Medianas y Glorietas;"ALFREDO ROMERO
VERDUGO,ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236912.18;4134513.12;;;;;;;
Washingtonia robusta;4.5;5;Medianas y Glorietas;"ALFREDO ROMERO
VERDUGO,ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236915.78;4134513.28;;;;;;;
Washingtonia robusta;4.5;5;Medianas y Glorietas;"ALFREDO ROMERO
VERDUGO,ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236919.17;4134512.79;;;;;;;
Washingtonia robusta;8;9;;"Z.V. Rotonda bajo Avenida
de la Raza";"SECTOR SUR-LA PALMERA-REINA
MERCEDES";Bellavista-La Palmera;"Palmera Zona
Verde";;;235192.61;4138422.45;;;;;;;
Washingtonia robusta;8;8;;"Z.V. Rotonda bajo Avenida
de la Raza";"SECTOR SUR-LA PALMERA-REINA
MERCEDES";Bellavista-La Palmera;"Palmera Zona
Verde";;;235187.98;4138382.23;;;;;;;
Washingtonia robusta;8;9;;"Z.V. Rotonda bajo Avenida
de la Raza";"SECTOR SUR-LA PALMERA-REINA
MERCEDES";Bellavista-La Palmera;"Palmera Zona
Verde";;;235188.77;4138380.01;;;;;;;
Washingtonia robusta;8;9;;"Z.V. Rotonda bajo Avenida
de la Raza";"SECTOR SUR-LA PALMERA-REINA
MERCEDES";Bellavista-La Palmera;"Palmera Zona
Verde";;;235186.39;4138378.42;;;;;;;
Washingtonia robusta;8;9;;"Z.V. Rotonda bajo Avenida
de la Raza";"SECTOR SUR-LA PALMERA-REINA
MERCEDES";Bellavista-La Palmera;"Palmera Zona
Verde";;;235155.14;4138381.6;;;;;;;
Washingtonia robusta;8;9;;"Z.V. Rotonda bajo Avenida
de la Raza";"SECTOR SUR-LA PALMERA-REINA
MERCEDES";Bellavista-La Palmera;"Palmera Zona
Verde";;;235153.4;4138429.5;;;;;;;
Washingtonia robusta;8;9;;"Z.V. Rotonda bajo Avenida
de la Raza";"SECTOR SUR-LA PALMERA-REINA
MERCEDES";Bellavista-La Palmera;"Palmera Zona
Verde";;;235157.68;4138431.4;;;;;;;
Washingtonia robusta;8;9;;"Z.V. Rotonda bajo Avenida
de la Raza";"SECTOR SUR-LA PALMERA-REINA
MERCEDES";Bellavista-La Palmera;"Palmera Zona
Verde";;;235157.05;4138426.64;;;;;;;
Washingtonia robusta;7;9;Medianas y Glorietas;"LOS MERINALES,
ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;237009.88;4135572.83;;;;;;;
Washingtonia robusta;6;7;Medianas y Glorietas;"LOS MERINALES,
ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;237014.14;4135574.8;;;;;;;
Washingtonia robusta;7;9;Medianas y Glorietas;"LOS MERINALES,
ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;237019.39;4135574.96;;;;;;;
Washingtonia robusta;4;6;Medianas y Glorietas;"LOS MERINALES,
ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;237021.19;4135570.54;;;;;;;
Washingtonia robusta;7;10;Medianas y Glorietas;"LOS MERINALES,
ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;237015.62;4135569.55;;;;;;;
Washingtonia robusta;4;7;Medianas y Glorietas;"LOS MERINALES,
ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;237009.88;4135567.75;;;;;;;
Washingtonia robusta;7;9;Medianas y Glorietas;"LOS MERINALES,
ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;237011.36;4135563.16;;;;;;;
Washingtonia robusta;4;7;Medianas y Glorietas;"LOS MERINALES,
ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;237015.94;4135564.15;;;;;;;
Washingtonia robusta;7;9;Medianas y Glorietas;"LOS MERINALES,
ROTONDA";BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;237021.02;4135565.29;;;;;;;
Washingtonia robusta;5;6;Arbolado Viario;JEREZ;BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236926.65;4136167.28;;;;;;;
Washingtonia robusta;5;7;Arbolado Viario;JEREZ;BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236922.52;4136187.55;;;;;;;
Washingtonia robusta;5;7;Arbolado Viario;JEREZ;BELLAVISTA;Bellavista-La Palmera;"Palmera Zona
Verde";;;236892.23;4136180.13;;;;;;;
Washingtonia robusta;9;11;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235629.07;4145614.09;;;;;;;
Washingtonia robusta;14;17;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235510.2;4146130.13;;;;;;;
Washingtonia robusta;12;14;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235535.52;4146074.7;;;;;;;
Washingtonia robusta;14;16;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235537.91;4146069.08;;;;;;;
Washingtonia robusta;8;9;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;Toc¢n;235524.55;4146100.16;;;;;;;
Washingtonia robusta;16;18;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235526.94;4146093.41;;;;;;;
Washingtonia robusta;9;11;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235574.24;4146129.47;;;;;;;
Washingtonia robusta;20;23;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235547.38;4146233.48;;;;;;;
Washingtonia robusta;8;17;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235529.47;4146087.36;;;;;;;
Washingtonia robusta;8;10;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235579.61;4146120.5;;;;;;;
Washingtonia robusta;16;18;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235547.67;4146225.41;;;;;;;
Washingtonia robusta;14;16;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235540.44;4146063.31;;;;;;;
Washingtonia robusta;9;12;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235513.15;4146124.92;;;;;;;
Washingtonia robusta;16;18;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235542.98;4146056.84;;;;;;;
Washingtonia robusta;10;12;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235532.99;4146080.75;;;;;;;
Washingtonia robusta;14;16;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235515.97;4146118.73;;;;;;;
Washingtonia robusta;14;16;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235518.5;4146112.82;;;;;;;
Washingtonia robusta;9;11;Parque Periurbano;Parque San Jer¢nimo I y II;SAN JERONIMO;Norte;"Palmera Zona
Verde";;;235573.78;4146138.57;;;;;;;
Washingtonia robusta;10;13;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239722.72;4142918.82;;;;;;;
Washingtonia robusta;10;13;Parque Periurbano;Parque Infanta Elena;"PALACIO DE CONGRESOS-URBADIEZ-
ENTREPUENTES";Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;239717.27;4142914.4;;;;;;;
Washingtonia robusta;13;16;Plaza o Jard°n;"DEL REY AURELIO,
JARDINES PLAZA";PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241610.44;4144144.66;;;;;;;
Washingtonia robusta;8;10;Plaza o Jard°n;"SECTOR 13 SEVILLA ESTE,
PARQUE (Nueva Delhi)";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241488.2;4143781.07;;;;;;;
Washingtonia robusta;7.5;11.5;Plaza o Jard°n;"SECTOR 13 SEVILLA ESTE,
PARQUE (Nueva Delhi)";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241483.77;4143789.19;;;;;;;
Washingtonia robusta;6;8;Plaza o Jard°n;"SECTOR 13 SEVILLA ESTE,
PARQUE (Nueva Delhi)";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241474.74;4143773.86;;;;;;;
Washingtonia robusta;11;16;Plaza o Jard°n;"ENCINA DEL REY,
JARDINES PLAZA";PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241561.41;4144200.16;;;;;;;
Washingtonia robusta;13;16;Plaza o Jard°n;"ENCINA DEL REY,
JARDINES PLAZA";PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241559.6;4144227.24;;;;;;;
Washingtonia robusta;19;22;Plaza o Jard°n;"ENCINA DEL REY,
JARDINES PLAZA";PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241581.48;4144245.32;;;;;;;
Washingtonia robusta;13;16;Plaza o Jard°n;"ENCINA DEL REY,
JARDINES PLAZA";PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241494.43;4144257.73;;;;;;;
Washingtonia robusta;13;16;Plaza o Jard°n;"ENCINA DEL REY,
JARDINES PLAZA";PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241488.79;4144247.29;;;;;;;
Washingtonia robusta;;16;Plaza o Jard°n;"AZAH °N, JARDINES
PLAZA";PARQUE ALCOSA-JARDINES DEL EDEN;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241653.33;4144282.33;;;;;;;
Washingtonia robusta;7;10.5;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241415.1;4143473.97;;;;;;;
Washingtonia robusta;7;10.5;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241407.96;4143470.14;;;;;;;
Washingtonia robusta;7;10.5;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241402.33;4143467.06;;;;;;;
Washingtonia robusta;7;10.5;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241396.4;4143463.98;;;;;;;
Washingtonia robusta;7;10.5;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241390.16;4143460.83;;;;;;;
Washingtonia robusta;7;10.5;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241325.39;4143425.9;;;;;;;
Washingtonia robusta;7;10.5;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241318.69;4143422.42;;;;;;;
Washingtonia robusta;7;10.5;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241309.85;4143417.8;;;;;;;
Washingtonia robusta;7;10.5;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241302.27;4143413.85;;;;;;;
Washingtonia robusta;7;10.5;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241294.56;4143409.69;;;;;;;
Washingtonia robusta;7;10.5;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241286.32;4143405.21;;;;;;;
Washingtonia robusta;7;10.5;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241278.15;4143401.06;;;;;;;
Washingtonia robusta;7;10;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241215.3;4143368.71;;;;;;;
Washingtonia robusta;7;10;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241208.57;4143364.96;;;;;;;
Washingtonia robusta;7;10;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241201.88;4143361.46;;;;;;;
Washingtonia robusta;7;10;Parque Urbano;"M êDICOS SIN
FRONTERAS, JARDINES";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241196.44;4143358.52;;;;;;;
Washingtonia robusta;10;12;Plaza o Jard°n;"SECTOR 11 (Fernanda
Calado Rosales), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241324.55;4143117.08;;;;;;;
Washingtonia robusta;10.5;12.5;Plaza o Jard°n;"SECTOR 11 (Fernanda
Calado Rosales), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241315.78;4143111.97;;;;;;;
Washingtonia robusta;11;13;Plaza o Jard°n;"SECTOR 11 (Fernanda
Calado Rosales), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241306.87;4143107.52;;;;;;;
Washingtonia robusta;11;13;Plaza o Jard°n;"SECTOR 11 (Fernanda
Calado Rosales), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241297.96;4143102.94;;;;;;;
Washingtonia robusta;12;14;Plaza o Jard°n;"SECTOR 11 (Fernanda
Calado Rosales), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241289.18;4143098.16;;;;;;;
Washingtonia robusta;10;12;Plaza o Jard°n;"SECTOR 11 (Fernanda
Calado Rosales), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241332.3;4143102.05;;;;;;;
Washingtonia robusta;10;12;Plaza o Jard°n;"SECTOR 11 (Fernanda
Calado Rosales), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241323.78;4143097.33;;;;;;;
Washingtonia robusta;9;11;Plaza o Jard°n;"SECTOR 11 (Fernanda
Calado Rosales), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241314.87;4143092.88;;;;;;;
Washingtonia robusta;9;11;Plaza o Jard°n;"SECTOR 11 (Fernanda
Calado Rosales), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241306.03;4143087.97;;;;;;;
Washingtonia robusta;11;13;Plaza o Jard°n;"SECTOR 11 (Fernanda
Calado Rosales), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241297.25;4143083.39;;;;;;;
Washingtonia robusta;10;12;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241518.71;4142782.29;;;;;;;
Washingtonia robusta;10;13;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241513.67;4142791.71;;;;;;;
Washingtonia robusta;11;14;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241510.98;4142801.17;;;;;;;
Washingtonia robusta;11;14;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241508.23;4142810.34;;;;;;;
Washingtonia robusta;11;14;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241505.15;4142819.63;;;;;;;
Washingtonia robusta;11;14;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241501.87;4142828.73;;;;;;;
Washingtonia robusta;11;14;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241498.32;4142837.76;;;;;;;
Washingtonia robusta;10;13;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241488.76;4142855.82;;;;;;;
Washingtonia robusta;10;13;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241483.32;4142863.81;;;;;;;
Washingtonia robusta;10;13;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241477.63;4142871.53;;;;;;;
Washingtonia robusta;11;14;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241471.65;4142879.44;;;;;;;
Washingtonia robusta;10;13;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241465.88;4142886.77;;;;;;;
Washingtonia robusta;11;14;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241460.18;4142894.49;;;;;;;
Washingtonia robusta;10;13;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241454.81;4142904.64;;;;;;;
Washingtonia robusta;13;16;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241450.1;4142913.54;;;;;;;
Washingtonia robusta;9;11;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241468.42;4142844;;;;;;;
Washingtonia robusta;11;13;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241459.58;4142839.03;;;;;;;
Washingtonia robusta;10;12;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241450.8;4142834.77;;;;;;;
Washingtonia robusta;10;12;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241442.03;4142830;;;;;;;
Washingtonia robusta;10;12;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241432.79;4142825.22;;;;;;;
Washingtonia robusta;10;13;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241441.57;4142808.92;;;;;;;
Washingtonia robusta;10;13;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241450.48;4142813.7;;;;;;;
Washingtonia robusta;10;13;Plaza o Jard°n;"SECTOR 10 (Flor de
Albahaca), PLAZA";COLORES-ENTREPARQUES;Este-Alcosa-Torreblanca;"Palmera Zona
Verde";;;241459.39;4142818.21;;;;;;;
